time,input,measurement
1.8000,1.000000,0.095969
1.8200,1.000000,0.098457
1.8400,1.000000,0.103271
1.8600,1.000000,0.111553
1.8800,1.000000,0.110197
1.9000,1.000000,0.118193
1.9200,1.000000,0.125718
1.9400,1.000000,0.134350
1.9600,1.000000,0.148437
1.9800,1.000000,0.149104
2.0000,1.000000,0.159021
2.0200,1.000000,0.174769
2.0400,1.000000,0.173931
2.0600,1.000000,0.186911
2.0800,1.000000,0.186135
2.1000,1.000000,0.197419
2.1200,1.000000,0.201400
2.1400,1.000000,0.212214
2.1600,1.000000,0.225921
2.1800,1.000000,0.220942
2.2000,1.000000,0.239655
2.2200,1.000000,0.246616
2.2400,1.000000,0.250438
2.2600,1.000000,0.254195
2.2800,1.000000,0.269834
2.3000,1.000000,0.274901
2.3200,1.000000,0.286812
2.3400,1.000000,0.293881
2.3600,1.000000,0.309922
2.3800,1.000000,0.308875
2.4000,1.000000,0.313127
2.4200,1.000000,0.327324
2.4400,1.000000,0.335721
2.4600,1.000000,0.349616
2.4800,1.000000,0.355200
2.5000,1.000000,0.361014
2.5200,1.000000,0.374753
2.5400,1.000000,0.369696
2.5600,1.000000,0.380642
2.5800,1.000000,0.387402
2.6000,1.000000,0.398272
2.6200,1.000000,0.401514
2.6400,1.000000,0.419739
2.6600,1.000000,0.423605
2.6800,1.000000,0.425500
2.7000,1.000000,0.435898
2.7200,1.000000,0.450649
2.7400,1.000000,0.461357
2.7600,1.000000,0.475216
2.7800,1.000000,0.487846
2.8000,1.000000,0.483369
2.8200,1.000000,0.484347
2.8400,1.000000,0.486606
2.8600,1.000000,0.506550
2.8800,1.000000,0.509065
2.9000,1.000000,0.518943
2.9200,1.000000,0.525819
2.9400,1.000000,0.536006
2.9600,1.000000,0.549838
2.9800,1.000000,0.553060
3.0000,1.000000,0.559215
3.0200,1.000000,0.562530
3.0400,1.000000,0.567000
3.0600,1.000000,0.580572
3.0800,1.000000,0.590328
3.1000,1.000000,0.606995
3.1200,1.000000,0.606327
3.1400,1.000000,0.618072
3.1600,1.000000,0.618106
3.1800,1.000000,0.622083
3.2000,1.000000,0.630549
3.2200,1.000000,0.639074
3.2400,1.000000,0.660629
3.2600,1.000000,0.653125
3.2800,1.000000,0.668629
3.3000,1.000000,0.667085
3.3200,1.000000,0.683378
3.3400,1.000000,0.687724
3.3600,1.000000,0.692053
3.3800,1.000000,0.699626
3.4000,1.000000,0.703506
3.4200,1.000000,0.715918
3.4400,1.000000,0.718277
3.4600,1.000000,0.721244
3.4800,1.000000,0.727759
3.5000,1.000000,0.741744
3.5200,1.000000,0.755465
3.5400,1.000000,0.755014
3.5600,1.000000,0.760220
3.5800,1.000000,0.768798
3.6000,1.000000,0.780409
3.6200,1.000000,0.781442
3.6400,1.000000,0.784711
3.6600,1.000000,0.798673
3.6800,1.000000,0.801617
3.7000,1.000000,0.813438
3.7200,1.000000,0.812917
3.7400,1.000000,0.812075
3.7600,1.000000,0.817509
3.7800,1.000000,0.838711
3.8000,1.000000,0.845137
3.8200,1.000000,0.841638
3.8400,1.000000,0.846592
3.8600,1.000000,0.861743
3.8800,1.000000,0.854784
3.9000,1.000000,0.861684
3.9200,1.000000,0.875169
3.9400,1.000000,0.875729
3.9600,1.000000,0.883382
3.9800,1.000000,0.888252
4.0000,1.000000,0.896375
4.0200,1.000000,0.907298
4.0400,1.000000,0.906244
4.0600,1.000000,0.914497
4.0800,1.000000,0.906469
4.1000,1.000000,0.921876
4.1200,1.000000,0.923260
4.1400,1.000000,0.926695
4.1600,1.000000,0.933669
4.1800,1.000000,0.941617
4.2000,1.000000,0.953053
4.2200,1.000000,0.946984
4.2400,1.000000,0.958870
4.2600,1.000000,0.961355
4.2800,1.000000,0.967155
4.3000,1.000000,0.978783
4.3200,1.000000,0.981394
4.3400,1.000000,0.990284
4.3600,1.000000,0.987677
4.3800,1.000000,0.989781
4.4000,1.000000,0.996912
4.4200,1.000000,1.003975
4.4400,1.000000,1.008336
4.4600,1.000000,1.006682
4.4800,1.000000,1.017167
4.5000,1.000000,1.022428
4.5200,1.000000,1.038407
4.5400,1.000000,1.039697
4.5600,1.000000,1.030502
4.5800,1.000000,1.037747
4.6000,1.000000,1.036245
4.6200,1.000000,1.044949
4.6400,1.000000,1.053783
4.6600,1.000000,1.062499
4.6800,1.000000,1.057051
4.7000,1.000000,1.061616
4.7200,1.000000,1.058304
4.7400,1.000000,1.072344
4.7600,1.000000,1.071926
4.7800,1.000000,1.078635
4.8000,1.000000,1.080907
4.8200,1.000000,1.088793
4.8400,1.000000,1.084413
4.8600,1.000000,1.089769
4.8800,1.000000,1.111618
4.9000,1.000000,1.098367
4.9200,1.000000,1.103119
4.9400,1.000000,1.121552
4.9600,1.000000,1.130623
4.9800,1.000000,1.113937
5.0000,1.000000,1.121617
5.0200,1.000000,1.128796
5.0400,1.000000,1.139329
5.0600,1.000000,1.129316
5.0800,1.000000,1.136556
5.1000,1.000000,1.145169
5.1200,1.000000,1.146924
5.1400,1.000000,1.146306
5.1600,1.000000,1.150922
5.1800,1.000000,1.148091
5.2000,1.000000,1.157117
5.2200,1.000000,1.160288
5.2400,1.000000,1.166062
5.2600,1.000000,1.165376
5.2800,1.000000,1.173732
5.3000,1.000000,1.179629
5.3200,1.000000,1.178504
5.3400,1.000000,1.182618
5.3600,1.000000,1.184229
5.3800,1.000000,1.187038
5.4000,1.000000,1.186476
5.4200,1.000000,1.194684
5.4400,1.000000,1.195605
5.4600,1.000000,1.209519
5.4800,1.000000,1.209853
5.5000,1.000000,1.206822
5.5200,1.000000,1.203957
5.5400,1.000000,1.205063
5.5600,1.000000,1.219406
5.5800,1.000000,1.217563
5.6000,1.000000,1.221423
5.6200,1.000000,1.213045
5.6400,1.000000,1.229126
5.6600,1.000000,1.229456
5.6800,1.000000,1.224301
5.7000,1.000000,1.230140
5.7200,1.000000,1.236436
5.7400,1.000000,1.237974
5.7600,1.000000,1.238821
5.7800,1.000000,1.242310
5.8000,1.000000,1.244089
5.8200,1.000000,1.248609
5.8400,1.000000,1.257677
5.8600,1.000000,1.239936
5.8800,1.000000,1.254012
5.9000,1.000000,1.258483
5.9200,1.000000,1.261461
5.9400,1.000000,1.260479
5.9600,1.000000,1.255891
5.9800,1.000000,1.268627
6.0000,1.000000,1.277915
6.0200,1.000000,1.263878
6.0400,1.000000,1.278114
6.0600,1.000000,1.274378
6.0800,1.000000,1.277919
6.1000,1.000000,1.275144
6.1200,1.000000,1.280899
6.1400,1.000000,1.291213
6.1600,1.000000,1.289747
6.1800,1.000000,1.297595
6.2000,1.000000,1.296901
6.2200,1.000000,1.295270
6.2400,1.000000,1.303834
6.2600,1.000000,1.299330
6.2800,1.000000,1.303277
6.3000,1.000000,1.299636
6.3200,1.000000,1.303414
6.3400,1.000000,1.301538
6.3600,1.000000,1.311898
6.3800,1.000000,1.302965
6.4000,1.000000,1.314656
6.4200,1.000000,1.311661
6.4400,1.000000,1.320322
6.4600,1.000000,1.320053
6.4800,1.000000,1.327218
6.5000,1.000000,1.323566
6.5200,1.000000,1.313833
6.5400,1.000000,1.323122
6.5600,1.000000,1.319343
6.5800,1.000000,1.324341
6.6000,1.000000,1.336201
6.6200,1.000000,1.333528
6.6400,1.000000,1.328525
6.6600,1.000000,1.328614
6.6800,1.000000,1.335493
6.7000,1.000000,1.330877
6.7200,1.000000,1.335218
6.7400,1.000000,1.341733
6.7600,1.000000,1.347533
6.7800,1.000000,1.346368
6.8000,1.000000,1.333420
6.8200,1.000000,1.347936
6.8400,1.000000,1.348297
6.8600,1.000000,1.351513
6.8800,1.000000,1.359018
6.9000,1.000000,1.342099
6.9200,1.000000,1.350923
6.9400,1.000000,1.358282
6.9600,1.000000,1.348855
6.9800,1.000000,1.365564
7.0000,1.000000,1.361433
7.0200,1.000000,1.365217
7.0400,1.000000,1.359509
7.0600,1.000000,1.367799
7.0800,1.000000,1.370425
7.1000,1.000000,1.367587
7.1200,1.000000,1.368921
7.1400,1.000000,1.370414
7.1600,1.000000,1.366046
7.1800,1.000000,1.370912
7.2000,1.000000,1.372162
7.2200,1.000000,1.376104
7.2400,1.000000,1.380436
7.2600,1.000000,1.371382
7.2800,1.000000,1.377276
7.3000,1.000000,1.386521
7.3200,1.000000,1.376598
7.3400,1.000000,1.377394
7.3600,1.000000,1.383695
7.3800,1.000000,1.388071
7.4000,1.000000,1.385061
7.4200,1.000000,1.392793
7.4400,1.000000,1.391564
7.4600,1.000000,1.392610
7.4800,1.000000,1.392282
7.5000,1.000000,1.402248
7.5200,1.000000,1.390672
7.5400,1.000000,1.382758
7.5600,1.000000,1.401864
7.5800,1.000000,1.392610
7.6000,1.000000,1.396484
7.6200,1.000000,1.403528
7.6400,1.000000,1.389994
7.6600,1.000000,1.392762
7.6800,1.000000,1.392019
7.7000,1.000000,1.397050
7.7200,1.000000,1.404205
7.7400,1.000000,1.405603
7.7600,1.000000,1.405329
7.7800,1.000000,1.397841
7.8000,1.000000,1.394301
7.8200,1.000000,1.407061
7.8400,1.000000,1.405358
7.8600,1.000000,1.410933
7.8800,1.000000,1.413056
7.9000,1.000000,1.411139
7.9200,1.000000,1.415140
7.9400,1.000000,1.413369
7.9600,1.000000,1.415747
7.9800,1.000000,1.410440
8.0000,1.000000,1.413922
8.0200,1.000000,1.416653
8.0400,1.000000,1.420612
8.0600,1.000000,1.415373
8.0800,1.000000,1.420771
8.1000,1.000000,1.417652
8.1200,1.000000,1.419201
8.1400,1.000000,1.424735
8.1600,1.000000,1.411414
8.1800,1.000000,1.415681
8.2000,1.000000,1.415528
8.2200,1.000000,1.412039
8.2400,1.000000,1.421077
8.2600,1.000000,1.428968
8.2800,1.000000,1.424542
8.3000,1.000000,1.427694
8.3200,1.000000,1.432882
8.3400,1.000000,1.434798
8.3600,1.000000,1.428530
8.3800,1.000000,1.436353
8.4000,1.000000,1.430748
8.4200,1.000000,1.426796
8.4400,1.000000,1.428699
8.4600,1.000000,1.424950
8.4800,1.000000,1.428587
8.5000,1.000000,1.431905
8.5200,1.000000,1.438375
8.5400,1.000000,1.443616
8.5600,1.000000,1.428749
8.5800,1.000000,1.438266
8.6000,1.000000,1.431735
8.6200,1.000000,1.439940
8.6400,1.000000,1.437534
8.6600,1.000000,1.429652
8.6800,1.000000,1.444059
8.7000,1.000000,1.436997
8.7200,1.000000,1.437951
8.7400,1.000000,1.435864
8.7600,1.000000,1.438528
8.7800,1.000000,1.444520
8.8000,1.000000,1.442009
8.8200,1.000000,1.445168
8.8400,1.000000,1.445898
8.8600,1.000000,1.451250
8.8800,1.000000,1.443485
8.9000,1.000000,1.438362
8.9200,1.000000,1.451624
8.9400,1.000000,1.445166
8.9600,1.000000,1.452928
8.9800,1.000000,1.449797
9.0000,1.000000,1.447745
9.0200,1.000000,1.450659
9.0400,1.000000,1.459181
9.0600,1.000000,1.460315
9.0800,1.000000,1.450777
9.1000,1.000000,1.451726
9.1200,1.000000,1.456797
9.1400,1.000000,1.447672
9.1600,1.000000,1.454046
9.1800,1.000000,1.452727
9.2000,1.000000,1.454897
9.2200,1.000000,1.449626
9.2400,1.000000,1.446307
9.2600,1.000000,1.444346
9.2800,1.000000,1.449577
9.3000,1.000000,1.453318
9.3200,1.000000,1.454589
9.3400,1.000000,1.466180
9.3600,1.000000,1.462458
9.3800,1.000000,1.452548
9.4000,1.000000,1.459523
9.4200,1.000000,1.456170
9.4400,1.000000,1.457201
9.4600,1.000000,1.459963
9.4800,1.000000,1.462541
9.5000,1.000000,1.458154
9.5200,1.000000,1.465571
9.5400,1.000000,1.454939
9.5600,1.000000,1.461074
9.5800,1.000000,1.474419
9.6000,1.000000,1.462932
9.6200,1.000000,1.469364
9.6400,1.000000,1.463033
9.6600,1.000000,1.465853
9.6800,1.000000,1.463035
9.7000,1.000000,1.462834
9.7200,1.000000,1.460151
9.7400,1.000000,1.466559
9.7600,1.000000,1.460506
9.7800,1.000000,1.468443
9.8000,1.000000,1.470890
9.8200,1.000000,1.467642
9.8400,1.000000,1.464719
9.8600,1.000000,1.468759
9.8800,1.000000,1.465280
9.9000,1.000000,1.471833
9.9200,1.000000,1.458326
9.9400,1.000000,1.466130
9.9600,1.000000,1.458176
9.9800,1.000000,1.460973
10.0000,1.000000,1.475583
10.0200,1.000000,1.473552
10.0400,1.000000,1.465787
10.0600,1.000000,1.462178
10.0800,1.000000,1.455171
10.1000,1.000000,1.467576
10.1200,1.000000,1.482692
10.1400,1.000000,1.473059
10.1600,1.000000,1.468377
10.1800,1.000000,1.473788
10.2000,1.000000,1.463943
10.2200,1.000000,1.470544
10.2400,1.000000,1.472807
10.2600,1.000000,1.472156
10.2800,1.000000,1.476815
10.3000,1.000000,1.474855
10.3200,1.000000,1.476742
10.3400,1.000000,1.470225
10.3600,1.000000,1.478419
10.3800,1.000000,1.482335
10.4000,1.000000,1.469597
10.4200,1.000000,1.470265
10.4400,1.000000,1.481635
10.4600,1.000000,1.474250
10.4800,1.000000,1.482473
10.5000,1.000000,1.473487
10.5200,1.000000,1.483218
10.5400,1.000000,1.476840
10.5600,1.000000,1.477712
10.5800,1.000000,1.484480
10.6000,1.000000,1.475081
10.6200,1.000000,1.472415
10.6400,1.000000,1.475107
10.6600,1.000000,1.479838
10.6800,1.000000,1.469971
10.7000,1.000000,1.481209
10.7200,1.000000,1.475548
10.7400,1.000000,1.484198
10.7600,1.000000,1.466703
10.7800,1.000000,1.474955
10.8000,1.000000,1.470666
10.8200,1.000000,1.475177
10.8400,1.000000,1.480753
10.8600,1.000000,1.478823
10.8800,1.000000,1.478655
10.9000,1.000000,1.479327
10.9200,1.000000,1.481338
10.9400,1.000000,1.475475
10.9600,1.000000,1.484247
10.9800,1.000000,1.484219
11.0000,1.000000,1.483022
11.0200,1.000000,1.484068
11.0400,1.000000,1.482955
11.0600,1.000000,1.491833
11.0800,1.000000,1.481406
11.1000,1.000000,1.480487
11.1200,1.000000,1.478435
11.1400,1.000000,1.477219
11.1600,1.000000,1.476334
11.1800,1.000000,1.478287
11.2000,1.000000,1.482550
11.2200,1.000000,1.484746
11.2400,1.000000,1.483499
11.2600,1.000000,1.479583
11.2800,1.000000,1.488078
11.3000,1.000000,1.487438
11.3200,1.000000,1.483105
11.3400,1.000000,1.480800
11.3600,1.000000,1.486966
11.3800,1.000000,1.485322
11.4000,1.000000,1.477297
11.4200,1.000000,1.484352
11.4400,1.000000,1.486156
11.4600,1.000000,1.480498
11.4800,1.000000,1.486096
11.5000,1.000000,1.478021
11.5200,1.000000,1.492123
11.5400,1.000000,1.491828
11.5600,1.000000,1.484469
11.5800,1.000000,1.487692
11.6000,1.000000,1.473966
11.6200,1.000000,1.480374
11.6400,1.000000,1.484825
11.6600,1.000000,1.481070
11.6800,1.000000,1.490139
11.7000,1.000000,1.496688
11.7200,1.000000,1.480951
11.7400,1.000000,1.482778
11.7600,1.000000,1.488273
11.7800,1.000000,1.495281
11.8000,1.000000,1.481241
11.8200,1.000000,1.488724
11.8400,1.000000,1.496711
11.8600,1.000000,1.479470
11.8800,1.000000,1.481446
11.9000,1.000000,1.485854
11.9200,1.000000,1.485490
11.9400,1.000000,1.492275
11.9600,1.000000,1.489538
11.9800,1.000000,1.479572
12.0000,1.000000,1.491139
12.0200,1.000000,1.485789
12.0400,1.000000,1.495162
12.0600,1.000000,1.485764
12.0800,1.000000,1.485829
12.1000,1.000000,1.491828
12.1200,1.000000,1.493046
12.1400,1.000000,1.491579
12.1600,1.000000,1.481017
12.1800,1.000000,1.492241
12.2000,1.000000,1.484484
12.2200,1.000000,1.490935
12.2400,1.000000,1.482743
12.2600,1.000000,1.492194
12.2800,1.000000,1.486030
12.3000,1.000000,1.483749
12.3200,1.000000,1.493830
12.3400,1.000000,1.491566
12.3600,1.000000,1.487385
12.3800,1.000000,1.497806
12.4000,1.000000,1.488441
12.4200,1.000000,1.490898
12.4400,1.000000,1.492175
12.4600,1.000000,1.487824
12.4800,1.000000,1.493369
12.5000,1.000000,1.488436
12.5200,1.000000,1.489134
12.5400,1.000000,1.498093
12.5600,1.000000,1.486164
12.5800,1.000000,1.479389
12.6000,1.000000,1.499594
12.6200,1.000000,1.504370
12.6400,1.000000,1.489681
12.6600,1.000000,1.482106
12.6800,1.000000,1.490320
12.7000,1.000000,1.490522
12.7200,1.000000,1.491084
12.7400,1.000000,1.486547
12.7600,1.000000,1.495090
12.7800,1.000000,1.494893
12.8000,1.000000,1.484876
12.8200,1.000000,1.495920
12.8400,1.000000,1.502763
12.8600,1.000000,1.493435
12.8800,1.000000,1.490963
12.9000,1.000000,1.492013
12.9200,1.000000,1.495872
12.9400,1.000000,1.484214
12.9600,1.000000,1.493761
12.9800,1.000000,1.491057
13.0000,1.000000,1.502319
13.0200,1.000000,1.492278
13.0400,1.000000,1.501557
13.0600,1.000000,1.487766
13.0800,1.000000,1.496288
13.1000,1.000000,1.495016
13.1200,1.000000,1.489139
13.1400,1.000000,1.494437
13.1600,1.000000,1.499677
13.1800,1.000000,1.492059
13.2000,1.000000,1.485281
13.2200,1.000000,1.493716
13.2400,1.000000,1.489354
13.2600,1.000000,1.492215
13.2800,1.000000,1.493580
13.3000,1.000000,1.485520
13.3200,1.000000,1.486029
13.3400,1.000000,1.496577
13.3600,1.000000,1.491611
13.3800,1.000000,1.481459
13.4000,1.000000,1.498264
13.4200,1.000000,1.495758
13.4400,1.000000,1.490883
13.4600,1.000000,1.487924
13.4800,1.000000,1.498742
13.5000,1.000000,1.496364
13.5200,1.000000,1.506584
13.5400,1.000000,1.496825
13.5600,1.000000,1.496715
13.5800,1.000000,1.493994
13.6000,1.000000,1.498965
13.6200,1.000000,1.498057
13.6400,1.000000,1.501241
13.6600,1.000000,1.492426
13.6800,1.000000,1.492905
13.7000,1.000000,1.492736
13.7200,1.000000,1.499134
13.7400,1.000000,1.502720
13.7600,1.000000,1.492982
13.7800,1.000000,1.493200
13.8000,1.000000,1.496941
13.8200,1.000000,1.494188
13.8400,1.000000,1.500223
13.8600,1.000000,1.484249
13.8800,1.000000,1.491419
13.9000,1.000000,1.491685
13.9200,1.000000,1.484039
13.9400,1.000000,1.490867
13.9600,1.000000,1.491152
13.9800,1.000000,1.494765
14.0000,1.000000,1.501378
14.0200,1.000000,1.494629
14.0400,1.000000,1.490742
14.0600,1.000000,1.495652
14.0800,1.000000,1.501224
14.1000,1.000000,1.491138
14.1200,1.000000,1.491505
14.1400,1.000000,1.498890
14.1600,1.000000,1.495029
14.1800,1.000000,1.499412
14.2000,1.000000,1.496145
14.2200,1.000000,1.499759
14.2400,1.000000,1.491113
14.2600,1.000000,1.496265
14.2800,1.000000,1.495309
14.3000,1.000000,1.490319
14.3200,1.000000,1.488617
14.3400,1.000000,1.499899
14.3600,1.000000,1.494751
14.3800,1.000000,1.491429
14.4000,1.000000,1.496094
14.4200,1.000000,1.502250
14.4400,1.000000,1.485240
14.4600,1.000000,1.489194
14.4800,1.000000,1.492096
14.5000,1.000000,1.504049
14.5200,1.000000,1.498189
14.5400,1.000000,1.500645
14.5600,1.000000,1.491139
14.5800,1.000000,1.491274
14.6000,1.000000,1.499142
14.6200,1.000000,1.497225
14.6400,1.000000,1.499708
14.6600,1.000000,1.496056
14.6800,1.000000,1.498416
14.7000,1.000000,1.497845
14.7200,1.000000,1.500973
14.7400,1.000000,1.501148
14.7600,1.000000,1.489043
14.7800,1.000000,1.485934
14.8000,1.000000,1.502208
14.8200,1.000000,1.503166
14.8400,1.000000,1.492152
14.8600,1.000000,1.487983
14.8800,1.000000,1.497804
14.9000,1.000000,1.501990
14.9200,1.000000,1.506351
14.9400,1.000000,1.499971
14.9600,1.000000,1.495557
14.9800,1.000000,1.492976
15.0000,1.000000,1.497524
15.0200,1.000000,1.495996
15.0400,1.000000,1.492442
15.0600,1.000000,1.507786
15.0800,1.000000,1.506492
15.1000,1.000000,1.503271
15.1200,1.000000,1.493011
15.1400,1.000000,1.501914
15.1600,1.000000,1.500861
15.1800,1.000000,1.499899
15.2000,1.000000,1.503957
15.2200,1.000000,1.500909
15.2400,1.000000,1.501455
15.2600,1.000000,1.500962
15.2800,1.000000,1.499503
15.3000,1.000000,1.488903
15.3200,1.000000,1.498261
15.3400,1.000000,1.495084
15.3600,1.000000,1.491487
15.3800,1.000000,1.506316
15.4000,1.000000,1.506573
15.4200,1.000000,1.504745
15.4400,1.000000,1.499245
15.4600,1.000000,1.504743
15.4800,1.000000,1.498070
15.5000,1.000000,1.499044
15.5200,1.000000,1.492582
15.5400,1.000000,1.500054
15.5600,1.000000,1.498390
15.5800,1.000000,1.491594
15.6000,1.000000,1.497870
15.6200,1.000000,1.497746
15.6400,1.000000,1.507151
15.6600,1.000000,1.502653
15.6800,1.000000,1.498257
15.7000,1.000000,1.499462
15.7200,1.000000,1.498457
15.7400,1.000000,1.497239
15.7600,1.000000,1.492859
15.7800,1.000000,1.497533
15.8000,1.000000,1.494575
15.8200,1.000000,1.492071
15.8400,1.000000,1.500895
15.8600,1.000000,1.500312
15.8800,1.000000,1.489439
15.9000,1.000000,1.497775
15.9200,1.000000,1.503383
15.9400,1.000000,1.503717
15.9600,1.000000,1.503565
15.9800,1.000000,1.498646
16.0000,1.000000,1.494242
16.0200,1.000000,1.493064
16.0400,1.000000,1.500221
16.0600,1.000000,1.500409
16.0800,1.000000,1.504964
16.1000,1.000000,1.504042
16.1200,1.000000,1.497896
16.1400,1.000000,1.492350
16.1600,1.000000,1.496990
16.1800,1.000000,1.499686
16.2000,1.000000,1.497603
16.2200,1.000000,1.495738
16.2400,1.000000,1.499906
16.2600,1.000000,1.496135
16.2800,1.000000,1.495528
16.3000,1.000000,1.500239
16.3200,1.000000,1.496685
16.3400,1.000000,1.499929
16.3600,1.000000,1.500087
16.3800,1.000000,1.493037
16.4000,1.000000,1.496340
16.4200,1.000000,1.505948
16.4400,1.000000,1.492961
16.4600,1.000000,1.488200
16.4800,1.000000,1.489487
16.5000,1.000000,1.498953
16.5200,1.000000,1.498974
16.5400,1.000000,1.498244
16.5600,1.000000,1.504914
16.5800,1.000000,1.485491
16.6000,1.000000,1.500846
16.6200,1.000000,1.506685
16.6400,1.000000,1.493250
16.6600,1.000000,1.497001
16.6800,1.000000,1.495147
16.7000,1.000000,1.494450
16.7200,1.000000,1.497301
16.7400,1.000000,1.506081
16.7600,1.000000,1.508141
16.7800,1.000000,1.497285
16.8000,1.000000,1.508500
16.8200,1.000000,1.499163
16.8400,1.000000,1.507764
16.8600,1.000000,1.498539
16.8800,1.000000,1.499670
16.9000,1.000000,1.500852
16.9200,1.000000,1.514929
16.9400,1.000000,1.503301
16.9600,1.000000,1.495518
16.9800,1.000000,1.503908
17.0000,1.000000,1.497264
17.0200,1.000000,1.496633
17.0400,1.000000,1.503634
17.0600,1.000000,1.499256
17.0800,1.000000,1.500502
17.1000,1.000000,1.499188
17.1200,1.000000,1.500810
17.1400,1.000000,1.501261
17.1600,1.000000,1.489460
17.1800,1.000000,1.502486
17.2000,1.000000,1.494251
17.2200,1.000000,1.491958
17.2400,1.000000,1.498886
17.2600,1.000000,1.499606
17.2800,1.000000,1.495727
17.3000,1.000000,1.503358
17.3200,1.000000,1.492500
17.3400,1.000000,1.497184
17.3600,1.000000,1.496302
17.3800,1.000000,1.499001
17.4000,1.000000,1.500636
17.4200,1.000000,1.494210
17.4400,1.000000,1.502878
17.4600,1.000000,1.499579
17.4800,1.000000,1.489812
17.5000,1.000000,1.489486
17.5200,1.000000,1.499224
17.5400,1.000000,1.498188
17.5600,1.000000,1.498783
17.5800,1.000000,1.499167
17.6000,1.000000,1.500442
17.6200,1.000000,1.504059
17.6400,1.000000,1.493772
17.6600,1.000000,1.493475
17.6800,1.000000,1.493875
17.7000,1.000000,1.500792
17.7200,1.000000,1.505579
17.7400,1.000000,1.497204
17.7600,1.000000,1.486859
17.7800,1.000000,1.490853
17.8000,1.000000,1.495215
17.8200,1.000000,1.496597
17.8400,1.000000,1.497350
17.8600,1.000000,1.499591
17.8800,1.000000,1.497845
17.9000,1.000000,1.504657
17.9200,1.000000,1.496036
17.9400,1.000000,1.495110
17.9600,1.000000,1.501822
17.9800,1.000000,1.491755
18.0000,1.000000,1.501387
18.0200,1.000000,1.499957
18.0400,1.000000,1.498713
18.0600,1.000000,1.507397
18.0800,1.000000,1.496350
18.1000,1.000000,1.509768
18.1200,1.000000,1.498345
18.1400,1.000000,1.493092
18.1600,1.000000,1.499832
18.1800,1.000000,1.494106
18.2000,1.000000,1.495734
18.2200,1.000000,1.501483
18.2400,1.000000,1.502281
18.2600,1.000000,1.496397
18.2800,1.000000,1.504450
18.3000,1.000000,1.505305
18.3200,1.000000,1.506704
18.3400,1.000000,1.502174
18.3600,1.000000,1.506349
18.3800,1.000000,1.490133
18.4000,1.000000,1.497952
18.4200,1.000000,1.495211
18.4400,1.000000,1.500146
18.4600,1.000000,1.496698
18.4800,1.000000,1.498728
18.5000,1.000000,1.508975
18.5200,1.000000,1.498719
18.5400,1.000000,1.501641
18.5600,1.000000,1.498415
18.5800,1.000000,1.499959
