time,input,measurement
3.2200,1.000000,0.875124
3.2400,1.000000,0.911111
3.2600,1.000000,0.889014
3.2800,1.000000,0.912964
3.3000,1.000000,0.902853
3.3200,1.000000,0.928452
3.3400,1.000000,0.930192
3.3600,1.000000,0.931934
3.3800,1.000000,0.940202
3.4000,1.000000,0.941125
3.4200,1.000000,0.959149
3.4400,1.000000,0.957107
3.4600,1.000000,0.956323
3.4800,1.000000,0.962676
3.5000,1.000000,0.984011
3.5200,1.000000,1.004861
3.5400,1.000000,0.997410
3.5600,1.000000,1.001318
3.5800,1.000000,1.012013
3.6000,1.000000,1.028820
3.6200,1.000000,1.024515
3.6400,1.000000,1.024730
3.6600,1.000000,1.046377
3.6800,1.000000,1.046033
3.7000,1.000000,1.063491
3.7200,1.000000,1.056312
3.7400,1.000000,1.048538
3.7600,1.000000,1.053363
3.7800,1.000000,1.089773
3.8000,1.000000,1.096679
3.8200,1.000000,1.083784
3.8400,1.000000,1.087843
3.8600,1.000000,1.112345
3.8800,1.000000,1.092676
3.9000,1.000000,1.100774
3.9200,1.000000,1.122089
3.9400,1.000000,1.117606
3.9600,1.000000,1.127357
3.9800,1.000000,1.131591
4.0000,1.000000,1.142380
4.0200,1.000000,1.158819
4.0400,1.000000,1.151351
4.0600,1.000000,1.162549
4.0800,1.000000,1.141234
4.1000,1.000000,1.166836
4.1200,1.000000,1.164443
4.1400,1.000000,1.166201
4.1600,1.000000,1.175085
4.1800,1.000000,1.185966
4.2000,1.000000,1.203871
4.2200,1.000000,1.186817
4.2400,1.000000,1.205720
4.2600,1.000000,1.205869
4.2800,1.000000,1.212696
4.3000,1.000000,1.231227
4.3200,1.000000,1.231772
4.3400,1.000000,1.244923
4.3600,1.000000,1.235127
4.3800,1.000000,1.234801
4.4000,1.000000,1.244577
4.4200,1.000000,1.254262
4.4400,1.000000,1.258590
4.4600,1.000000,1.250935
4.4800,1.000000,1.267605
4.5000,1.000000,1.273871
4.5200,1.000000,1.301620
4.5400,1.000000,1.300037
4.5600,1.000000,1.277528
4.5800,1.000000,1.287946
4.6000,1.000000,1.280914
4.6200,1.000000,1.294337
4.6400,1.000000,1.308065
4.6600,1.000000,1.321602
4.6800,1.000000,1.306855
4.7000,1.000000,1.312177
4.7200,1.000000,1.301788
4.7400,1.000000,1.326145
4.7600,1.000000,1.321629
4.7800,1.000000,1.331411
4.8000,1.000000,1.332359
4.8200,1.000000,1.344577
4.8400,1.000000,1.332306
4.8600,1.000000,1.339547
4.8800,1.000000,1.379815
4.9000,1.000000,1.349925
4.9200,1.000000,1.356079
4.9400,1.000000,1.389636
4.9600,1.000000,1.404509
4.9800,1.000000,1.367906
5.0000,1.000000,1.380075
5.0200,1.000000,1.391281
5.0400,1.000000,1.409234
5.0600,1.000000,1.386132
5.0800,1.000000,1.397574
5.1000,1.000000,1.411800
5.1200,1.000000,1.412348
5.1400,1.000000,1.408185
5.1600,1.000000,1.414529
5.1800,1.000000,1.406012
5.2000,1.000000,1.421248
5.2200,1.000000,1.424808
5.2400,1.000000,1.433611
5.2600,1.000000,1.429527
5.2800,1.000000,1.443562
5.3000,1.000000,1.452715
5.3200,1.000000,1.447858
5.3400,1.000000,1.453512
5.3600,1.000000,1.454193
5.3800,1.000000,1.457305
5.4000,1.000000,1.453706
5.4200,1.000000,1.467681
5.4400,1.000000,1.467113
5.4600,1.000000,1.492563
5.4800,1.000000,1.490888
5.5000,1.000000,1.482511
5.5200,1.000000,1.474498
5.5400,1.000000,1.474457
5.5600,1.000000,1.500922
5.5800,1.000000,1.495045
5.6000,1.000000,1.500603
5.6200,1.000000,1.481717
5.6400,1.000000,1.511776
5.6600,1.000000,1.510362
5.6800,1.000000,1.498008
5.7000,1.000000,1.507670
5.7200,1.000000,1.518273
5.7400,1.000000,1.519390
5.7600,1.000000,1.519151
5.7800,1.000000,1.524224
5.8000,1.000000,1.525904
5.8200,1.000000,1.533093
5.8400,1.000000,1.549405
5.8600,1.000000,1.512126
5.8800,1.000000,1.538505
5.9000,1.000000,1.545700
5.9200,1.000000,1.549935
5.9400,1.000000,1.546276
5.9600,1.000000,1.535428
5.9800,1.000000,1.559255
6.0000,1.000000,1.576209
6.0200,1.000000,1.546537
6.0400,1.000000,1.573435
6.0600,1.000000,1.564413
6.0800,1.000000,1.569967
6.1000,1.000000,1.562914
6.1200,1.000000,1.572942
6.1400,1.000000,1.592112
6.1600,1.000000,1.587744
6.1800,1.000000,1.602028
6.2000,1.000000,1.599247
6.2200,1.000000,1.594614
6.2400,1.000000,1.610395
6.2600,1.000000,1.600059
6.2800,1.000000,1.606644
6.3000,1.000000,1.598076
6.3200,1.000000,1.604367
6.3400,1.000000,1.599369
6.3600,1.000000,1.618864
6.3800,1.000000,1.599792
6.4000,1.000000,1.621988
6.4200,1.000000,1.614830
6.4400,1.000000,1.631004
6.4600,1.000000,1.629338
6.4800,1.000000,1.642557
6.5000,1.000000,1.634163
6.5200,1.000000,1.613622
6.5400,1.000000,1.631144
6.5600,1.000000,1.622548
6.5800,1.000000,1.631524
6.6000,1.000000,1.654241
6.6200,1.000000,1.647910
6.6400,1.000000,1.636935
6.6600,1.000000,1.636161
6.6800,1.000000,1.648984
6.7000,1.000000,1.638833
6.7200,1.000000,1.646614
6.7400,1.000000,1.658756
6.7600,1.000000,1.669485
6.7800,1.000000,1.666300
6.8000,1.000000,1.639565
6.8200,1.000000,1.667772
6.8400,1.000000,1.667683
6.8600,1.000000,1.673322
6.8800,1.000000,1.687551
6.9000,1.000000,1.652947
6.9200,1.000000,1.669845
6.9400,1.000000,1.683826
6.9600,1.000000,1.664248
6.9800,1.000000,1.696957
7.0000,1.000000,1.688000
7.0200,1.000000,1.694886
7.0400,1.000000,1.682802
7.0600,1.000000,1.698725
7.0800,1.000000,1.703335
7.1000,1.000000,1.697028
7.1200,1.000000,1.699079
7.1400,1.000000,1.701460
7.1600,1.000000,1.692131
7.1800,1.000000,1.701284
7.2000,1.000000,1.703216
7.2200,1.000000,1.710544
7.2400,1.000000,1.718663
7.2600,1.000000,1.700022
7.2800,1.000000,1.711286
7.3000,1.000000,1.729267
7.3200,1.000000,1.708921
7.3400,1.000000,1.710025
7.3600,1.000000,1.722149
7.3800,1.000000,1.730436
7.4000,1.000000,1.723959
7.4200,1.000000,1.738976
7.4400,1.000000,1.736083
7.4600,1.000000,1.737750
7.4800,1.000000,1.736677
7.5000,1.000000,1.756205
7.5200,1.000000,1.732657
7.5400,1.000000,1.716442
7.5600,1.000000,1.754277
7.5800,1.000000,1.735402
7.6000,1.000000,1.742792
7.6200,1.000000,1.756530
7.6400,1.000000,1.729123
7.6600,1.000000,1.734328
7.6800,1.000000,1.732519
7.7000,1.000000,1.742267
7.7200,1.000000,1.756270
7.7400,1.000000,1.758770
7.7600,1.000000,1.757934
7.7800,1.000000,1.742675
7.8000,1.000000,1.735323
7.8200,1.000000,1.760579
7.8400,1.000000,1.756917
7.8600,1.000000,1.767818
7.8800,1.000000,1.771822
7.9000,1.000000,1.767753
7.9200,1.000000,1.775529
7.9400,1.000000,1.771767
7.9600,1.000000,1.776312
7.9800,1.000000,1.765492
8.0000,1.000000,1.772259
8.0200,1.000000,1.777529
8.0400,1.000000,1.785263
8.0600,1.000000,1.774606
8.0800,1.000000,1.785232
8.1000,1.000000,1.778828
8.1200,1.000000,1.781768
8.1400,1.000000,1.792686
8.1600,1.000000,1.765897
8.1800,1.000000,1.774291
8.2000,1.000000,1.773852
8.2200,1.000000,1.766747
8.2400,1.000000,1.784700
8.2600,1.000000,1.800367
8.2800,1.000000,1.791404
8.3000,1.000000,1.797603
8.3200,1.000000,1.807879
8.3400,1.000000,1.811618
8.3600,1.000000,1.798994
8.3800,1.000000,1.814556
8.4000,1.000000,1.803268
8.4200,1.000000,1.795291
8.4400,1.000000,1.799030
8.4600,1.000000,1.791468
8.4800,1.000000,1.798684
8.5000,1.000000,1.805268
8.5200,1.000000,1.818158
8.5400,1.000000,1.828596
8.5600,1.000000,1.798824
8.5800,1.000000,1.817823
8.6000,1.000000,1.804730
8.6200,1.000000,1.821115
8.6400,1.000000,1.816281
8.6600,1.000000,1.800499
8.6800,1.000000,1.829299
8.7000,1.000000,1.815166
8.7200,1.000000,1.817069
8.7400,1.000000,1.812894
8.7600,1.000000,1.818225
8.7800,1.000000,1.830215
8.8000,1.000000,1.825204
8.8200,1.000000,1.831536
8.8400,1.000000,1.833014
8.8600,1.000000,1.843738
8.8800,1.000000,1.828234
8.9000,1.000000,1.818015
8.9200,1.000000,1.844571
8.9400,1.000000,1.831691
8.9600,1.000000,1.847252
8.9800,1.000000,1.841032
9.0000,1.000000,1.836972
9.0200,1.000000,1.842850
9.0400,1.000000,1.859943
9.0600,1.000000,1.862266
9.0800,1.000000,1.843247
9.1000,1.000000,1.845205
9.1200,1.000000,1.855408
9.1400,1.000000,1.837225
9.1600,1.000000,1.850041
9.1800,1.000000,1.847473
9.2000,1.000000,1.851886
9.2200,1.000000,1.841422
9.2400,1.000000,1.834861
9.2600,1.000000,1.831022
9.2800,1.000000,1.841567
9.3000,1.000000,1.849135
9.3200,1.000000,1.851765
9.3400,1.000000,1.875038
9.3600,1.000000,1.867688
9.3800,1.000000,1.847963
9.4000,1.000000,1.862011
9.4200,1.000000,1.855406
9.4400,1.000000,1.857570
9.4600,1.000000,1.863197
9.4800,1.000000,1.868460
9.5000,1.000000,1.859794
9.5200,1.000000,1.874737
9.5400,1.000000,1.853585
9.5600,1.000000,1.865968
9.5800,1.000000,1.892775
9.6000,1.000000,1.869917
9.6200,1.000000,1.882901
9.6400,1.000000,1.870360
9.6600,1.000000,1.876123
9.6800,1.000000,1.870612
9.7000,1.000000,1.870335
9.7200,1.000000,1.865097
9.7400,1.000000,1.878042
9.7600,1.000000,1.866065
9.7800,1.000000,1.882073
9.8000,1.000000,1.887100
9.8200,1.000000,1.880738
9.8400,1.000000,1.875030
9.8600,1.000000,1.883246
9.8800,1.000000,1.876428
9.9000,1.000000,1.889673
9.9200,1.000000,1.862802
9.9400,1.000000,1.878552
9.9600,1.000000,1.862788
9.9800,1.000000,1.868527
10.0000,1.000000,1.897893
10.0200,1.000000,1.893978
10.0400,1.000000,1.878598
10.0600,1.000000,1.871529
10.0800,1.000000,1.857665
10.1000,1.000000,1.882627
10.1200,1.000000,1.913012
10.1400,1.000000,1.893898
10.1600,1.000000,1.884690
10.1800,1.000000,1.895668
10.2000,1.000000,1.876134
10.2200,1.000000,1.889492
10.2400,1.000000,1.894177
10.2600,1.000000,1.893033
10.2800,1.000000,1.902510
10.3000,1.000000,1.898751
10.3200,1.000000,1.902685
10.3400,1.000000,1.889812
10.3600,1.000000,1.906362
10.3800,1.000000,1.914358
10.4000,1.000000,1.889046
10.4200,1.000000,1.890546
10.4400,1.000000,1.913451
10.4600,1.000000,1.898846
10.4800,1.000000,1.915459
10.5000,1.000000,1.897653
10.5200,1.000000,1.917282
10.5400,1.000000,1.904694
10.5600,1.000000,1.906606
10.5800,1.000000,1.920311
10.6000,1.000000,1.901681
10.6200,1.000000,1.896519
10.6400,1.000000,1.902072
10.6600,1.000000,1.911704
10.6800,1.000000,1.892142
10.7000,1.000000,1.914789
10.7200,1.000000,1.903637
10.7400,1.000000,1.921109
10.7600,1.000000,1.886291
10.7800,1.000000,1.902966
10.8000,1.000000,1.894562
10.8200,1.000000,1.903755
10.8400,1.000000,1.915080
10.8600,1.000000,1.911394
10.8800,1.000000,1.911231
10.9000,1.000000,1.912748
10.9200,1.000000,1.916945
10.9400,1.000000,1.905393
10.9600,1.000000,1.923110
10.9800,1.000000,1.923228
11.0000,1.000000,1.921008
11.0200,1.000000,1.923275
11.0400,1.000000,1.921222
11.0600,1.000000,1.939154
11.0800,1.000000,1.918473
11.1000,1.000000,1.916811
11.1200,1.000000,1.912881
11.1400,1.000000,1.910624
11.1600,1.000000,1.909029
11.1800,1.000000,1.913109
11.2000,1.000000,1.921811
11.2200,1.000000,1.926377
11.2400,1.000000,1.924058
11.2600,1.000000,1.916401
11.2800,1.000000,1.933565
11.3000,1.000000,1.932460
11.3200,1.000000,1.923969
11.3400,1.000000,1.919533
11.3600,1.000000,1.932039
11.3800,1.000000,1.928924
11.4000,1.000000,1.913049
11.4200,1.000000,1.927334
11.4400,1.000000,1.931114
11.4600,1.000000,1.919973
11.4800,1.000000,1.931342
11.5000,1.000000,1.915366
11.5200,1.000000,1.943743
11.5400,1.000000,1.943325
11.5600,1.000000,1.928781
11.5800,1.000000,1.935399
11.6000,1.000000,1.908120
11.6200,1.000000,1.921108
11.6400,1.000000,1.930182
11.6600,1.000000,1.922845
11.6800,1.000000,1.941153
11.7000,1.000000,1.954422
11.7200,1.000000,1.923120
11.7400,1.000000,1.926945
11.7600,1.000000,1.938106
11.7800,1.000000,1.952291
11.8000,1.000000,1.924381
11.8200,1.000000,1.939518
11.8400,1.000000,1.955660
11.8600,1.000000,1.921347
11.8800,1.000000,1.925468
11.9000,1.000000,1.934454
11.9200,1.000000,1.933893
11.9400,1.000000,1.947631
11.9600,1.000000,1.942325
11.9800,1.000000,1.922559
12.0000,1.000000,1.945861
12.0200,1.000000,1.935327
12.0400,1.000000,1.954239
12.0600,1.000000,1.935609
12.0800,1.000000,1.935906
12.1000,1.000000,1.948068
12.1200,1.000000,1.950669
12.1400,1.000000,1.947900
12.1600,1.000000,1.926940
12.1800,1.000000,1.949551
12.2000,1.000000,1.934200
12.2200,1.000000,1.947266
12.2400,1.000000,1.931043
12.2600,1.000000,1.950108
12.2800,1.000000,1.937941
12.3000,1.000000,1.933541
12.3200,1.000000,1.953863
12.3400,1.000000,1.949496
12.3600,1.000000,1.941293
12.3800,1.000000,1.962295
12.4000,1.000000,1.943725
12.4200,1.000000,1.948798
12.4400,1.000000,1.951510
12.4600,1.000000,1.942965
12.4800,1.000000,1.954212
12.5000,1.000000,1.944503
12.5200,1.000000,1.946055
12.5400,1.000000,1.964130
12.5600,1.000000,1.940428
12.5800,1.000000,1.927034
12.6000,1.000000,1.967597
12.6200,1.000000,1.977304
12.6400,1.000000,1.948079
12.6600,1.000000,1.933083
12.6800,1.000000,1.949663
12.7000,1.000000,1.950221
12.7200,1.000000,1.951497
12.7400,1.000000,1.942573
12.7600,1.000000,1.959811
12.7800,1.000000,1.959567
12.8000,1.000000,1.939682
12.8200,1.000000,1.961921
12.8400,1.000000,1.975756
12.8600,1.000000,1.957247
12.8800,1.000000,1.952451
12.9000,1.000000,1.954699
12.9200,1.000000,1.962564
12.9400,1.000000,1.939395
12.9600,1.000000,1.958634
12.9800,1.000000,1.953372
13.0000,1.000000,1.976040
13.0200,1.000000,1.956103
13.0400,1.000000,1.974805
13.0600,1.000000,1.947368
13.0800,1.000000,1.964555
13.1000,1.000000,1.962152
13.1200,1.000000,1.950541
13.1400,1.000000,1.961277
13.1600,1.000000,1.971898
13.1800,1.000000,1.956803
13.2000,1.000000,1.943388
13.2200,1.000000,1.960397
13.2400,1.000000,1.951811
13.2600,1.000000,1.957673
13.2800,1.000000,1.960540
13.3000,1.000000,1.944557
13.3200,1.000000,1.945713
13.3400,1.000000,1.966944
13.3600,1.000000,1.957149
13.3800,1.000000,1.936979
13.4000,1.000000,1.970724
13.4200,1.000000,1.965847
13.4400,1.000000,1.956231
13.4600,1.000000,1.950445
13.4800,1.000000,1.972214
13.5000,1.000000,1.967591
13.5200,1.000000,1.988162
13.5400,1.000000,1.968776
13.5600,1.000000,1.968687
13.5800,1.000000,1.963376
13.6000,1.000000,1.973446
13.6200,1.000000,1.971760
13.6400,1.000000,1.978257
13.6600,1.000000,1.960755
13.6800,1.000000,1.961841
13.7000,1.000000,1.961629
13.7200,1.000000,1.974552
13.7400,1.000000,1.981850
13.7600,1.000000,1.962499
13.7800,1.000000,1.963059
13.8000,1.000000,1.970665
13.8200,1.000000,1.965283
13.8400,1.000000,1.977477
13.8600,1.000000,1.945652
13.8800,1.000000,1.960115
13.9000,1.000000,1.960769
13.9200,1.000000,1.945599
13.9400,1.000000,1.959374
13.9600,1.000000,1.960065
13.9800,1.000000,1.967411
14.0000,1.000000,1.980755
14.0200,1.000000,1.967378
14.0400,1.000000,1.959721
14.0600,1.000000,1.969660
14.0800,1.000000,1.980919
14.1000,1.000000,1.960865
14.1200,1.000000,1.961715
14.1400,1.000000,1.976601
14.1600,1.000000,1.968993
14.1800,1.000000,1.977875
14.2000,1.000000,1.971455
14.2200,1.000000,1.978797
14.2400,1.000000,1.961618
14.2600,1.000000,1.972035
14.2800,1.000000,1.970234
14.3000,1.000000,1.960367
14.3200,1.000000,1.957074
14.3400,1.000000,1.979748
14.3600,1.000000,1.969562
14.3800,1.000000,1.963028
14.4000,1.000000,1.972467
14.4200,1.000000,1.984886
14.4400,1.000000,1.950975
14.4600,1.000000,1.958991
14.4800,1.000000,1.964902
14.5000,1.000000,1.988915
14.5200,1.000000,1.977300
14.5400,1.000000,1.982318
14.5600,1.000000,1.963412
14.5800,1.000000,1.963786
14.6000,1.000000,1.979626
14.6200,1.000000,1.975897
14.6400,1.000000,1.980966
14.6600,1.000000,1.973765
14.6800,1.000000,1.978586
14.7000,1.000000,1.977547
14.7200,1.000000,1.983904
14.7400,1.000000,1.984355
14.7600,1.000000,1.960244
14.7800,1.000000,1.954128
14.8000,1.000000,1.986774
14.8200,1.000000,1.988788
14.8400,1.000000,1.966859
14.8600,1.000000,1.958620
14.8800,1.000000,1.978360
14.9000,1.000000,1.986829
14.9200,1.000000,1.995647
14.9400,1.000000,1.982982
14.9600,1.000000,1.974250
14.9800,1.000000,1.969183
15.0000,1.000000,1.978375
15.0200,1.000000,1.975412
15.0400,1.000000,1.968398
15.0600,1.000000,1.999180
15.0800,1.000000,1.996686
15.1000,1.000000,1.990336
15.1200,1.000000,1.969907
15.1400,1.000000,1.987805
15.1600,1.000000,1.985789
15.1800,1.000000,1.983956
15.2000,1.000000,1.992163
15.2200,1.000000,1.986156
15.2400,1.000000,1.987337
15.2600,1.000000,1.986440
15.2800,1.000000,1.983612
15.3000,1.000000,1.962499
15.3200,1.000000,1.981303
15.3400,1.000000,1.975035
15.3600,1.000000,1.967928
15.3800,1.000000,1.997673
15.4000,1.000000,1.998272
15.4200,1.000000,1.994701
15.4400,1.000000,1.983787
15.4600,1.000000,1.994866
15.4800,1.000000,1.981605
15.5000,1.000000,1.983636
15.5200,1.000000,1.970796
15.5400,1.000000,1.985822
15.5600,1.000000,1.982577
15.5800,1.000000,1.969067
15.6000,1.000000,1.981701
15.6200,1.000000,1.981534
15.6400,1.000000,2.000425
15.6600,1.000000,1.991508
15.6800,1.000000,1.982797
15.7000,1.000000,1.985286
15.7200,1.000000,1.983355
15.7400,1.000000,1.980997
15.7600,1.000000,1.972315
15.7800,1.000000,1.981742
15.8000,1.000000,1.975903
15.8200,1.000000,1.970971
15.8400,1.000000,1.988697
15.8600,1.000000,1.987607
15.8800,1.000000,1.965936
15.9000,1.000000,1.982684
15.9200,1.000000,1.993975
15.9400,1.000000,1.994717
15.9600,1.000000,1.994489
15.9800,1.000000,1.984725
16.0000,1.000000,1.975990
16.0200,1.000000,1.973707
16.0400,1.000000,1.988093
16.0600,1.000000,1.988542
16.0800,1.000000,1.997724
16.1000,1.000000,1.995952
16.1200,1.000000,1.983730
16.1400,1.000000,1.972710
16.1600,1.000000,1.982060
16.1800,1.000000,1.987521
16.2000,1.000000,1.983426
16.2200,1.000000,1.979765
16.2400,1.000000,1.988169
16.2600,1.000000,1.980696
16.2800,1.000000,1.979550
16.3000,1.000000,1.989040
16.3200,1.000000,1.981999
16.3400,1.000000,1.988554
16.3600,1.000000,1.988937
16.3800,1.000000,1.974903
16.4000,1.000000,1.981576
16.4200,1.000000,2.000857
16.4400,1.000000,1.974949
16.4600,1.000000,1.965492
16.4800,1.000000,1.968129
16.5000,1.000000,1.987127
16.5200,1.000000,1.987233
16.5400,1.000000,1.985835
16.5600,1.000000,1.999240
16.5800,1.000000,1.960455
16.6000,1.000000,1.991228
16.6200,1.000000,2.002968
16.6400,1.000000,1.976161
16.6600,1.000000,1.983724
16.6800,1.000000,1.980076
16.7000,1.000000,1.978744
16.7200,1.000000,1.984507
16.7400,1.000000,2.002126
16.7600,1.000000,2.006306
16.7800,1.000000,1.984654
16.8000,1.000000,2.007143
16.8200,1.000000,1.988528
16.8400,1.000000,2.005788
16.8600,1.000000,1.987396
16.8800,1.000000,1.989718
16.9000,1.000000,1.992139
16.9200,1.000000,2.020350
16.9400,1.000000,1.997150
16.9600,1.000000,1.981641
16.9800,1.000000,1.998479
17.0000,1.000000,1.985245
17.0200,1.000000,1.984040
17.0400,1.000000,1.998097
17.0600,1.000000,1.989395
17.0800,1.000000,1.991943
17.1000,1.000000,1.989369
17.1200,1.000000,1.992667
17.1400,1.000000,1.993622
17.1600,1.000000,1.970074
17.1800,1.000000,1.996180
17.2000,1.000000,1.979764
17.2200,1.000000,1.975230
17.2400,1.000000,1.989138
17.2600,1.000000,1.990631
17.2800,1.000000,1.982924
17.3000,1.000000,1.998237
17.3200,1.000000,1.976572
17.3400,1.000000,1.985991
17.3600,1.000000,1.984278
17.3800,1.000000,1.989727
17.4000,1.000000,1.993046
17.4200,1.000000,1.980244
17.4400,1.000000,1.997630
17.4600,1.000000,1.991081
17.4800,1.000000,1.971596
17.5000,1.000000,1.970992
17.5200,1.000000,1.990518
17.5400,1.000000,1.988494
17.5600,1.000000,1.989731
17.5800,1.000000,1.990547
17.6000,1.000000,1.993144
17.6200,1.000000,2.000425
17.6400,1.000000,1.979898
17.6600,1.000000,1.979349
17.6800,1.000000,1.980195
17.7000,1.000000,1.994077
17.7200,1.000000,2.003696
17.7400,1.000000,1.986992
17.7600,1.000000,1.966346
17.7800,1.000000,1.974381
17.8000,1.000000,1.983147
17.8200,1.000000,1.985957
17.8400,1.000000,1.987507
17.8600,1.000000,1.992033
17.8800,1.000000,1.988585
17.9000,1.000000,2.002251
17.9200,1.000000,1.985053
17.9400,1.000000,1.983244
17.9600,1.000000,1.996710
17.9800,1.000000,1.976619
18.0000,1.000000,1.995926
18.0200,1.000000,1.993108
18.0400,1.000000,1.990661
18.0600,1.000000,2.008070
18.0800,1.000000,1.986017
18.1000,1.000000,2.012894
18.1200,1.000000,1.990088
18.1400,1.000000,1.979624
18.1600,1.000000,1.993144
18.1800,1.000000,1.981732
18.2000,1.000000,1.985027
18.2200,1.000000,1.996565
18.2400,1.000000,1.998200
18.2600,1.000000,1.986471
18.2800,1.000000,2.002616
18.3000,1.000000,2.004365
18.3200,1.000000,2.007201
18.3400,1.000000,1.998180
18.3600,1.000000,2.006568
18.3800,1.000000,1.974172
18.4000,1.000000,1.989848
18.4200,1.000000,1.984404
18.4400,1.000000,1.994312
18.4600,1.000000,1.987451
18.4800,1.000000,1.991550
18.5000,1.000000,2.012078
18.5200,1.000000,1.991604
18.5400,1.000000,1.997484
18.5600,1.000000,1.991068
